KINE 199,THOMAS F,3.428,100%,0%,61,2018 Spring
KINE 223,CAMPBELL A,3.433,57%,33%,61,2017 Fall
KINE 223,MCGOWAN A,3.593,62%,34%,61,2018 Fall
KINE 223,MCGOWAN A,3.531,66%,22%,61,2019 Fall
KINE 223,MCGOWAN A,3.136,59%,14%,61,2020 Fall
KINE 223,WILLINGHAM K,3.75,78%,19%,61,2017 Spring
KINE 223,SAFDARI S,3.291,58%,25%,61,2018 Spring
KINE 223,WILLINGHAM K,3.75,88%,0%,61,2020 Spring
KINE 199,AGNOR D,3.9,90%,10%,62,2017 Fall
KINE 223,MCGOWAN A,3.533,70%,20%,62,2017 Fall
KINE 223,MCGOWAN A,3.2,60%,17%,62,2018 Fall
KINE 223,MCGOWAN A,3.516,58%,35%,62,2019 Fall
KINE 223,MCGOWAN A,3.59,68%,27%,62,2020 Fall
KINE 223,TYSON L,3.379,59%,24%,62,2017 Spring
KINE 223,BREKKEN K,3.6,77%,13%,62,2018 Spring
KINE 199,BIN MOHD,4,100%,0%,63,2019 Fall
KINE 199,AGNOR D,3.6,100%,0%,63,2018 Spring
KINE 199,JOHNSON A,4,100%,0%,63,2020 Spring
KINE 223,DANNENBAUM J,3.275,48%,38%,63,2017 Fall
KINE 223,DANNENBAUM J,3.259,33%,59%,63,2018 Fall
KINE 223,WRIGHT M,3.806,84%,13%,63,2019 Fall
KINE 223,DIXON S,3.318,55%,27%,63,2020 Fall
KINE 223,WILLINGHAM K,4,100%,0%,63,2017 Spring
KINE 223,WILLINGHAM K,3.833,90%,7%,63,2018 Spring
KINE 199,AGNOR D,4,100%,0%,64,2019 Fall
KINE 199,SPORTSMAN-DARNELL G,2.857,100%,0%,64,2017 Spring
KINE 199,JOHNSON A,4,100%,0%,64,2020 Spring
KINE 223,LETSINGER A,3.947,95%,5%,64,2018 Fall
KINE 223,DANNENBAUM J,3.7,70%,30%,64,2019 Fall
KINE 223,SIMMONS K,3.705,76%,18%,64,2020 Fall
KINE 223,WILLINGHAM K,3.863,83%,13%,64,2018 Spring
KINE 199,AGNOR D,4,100%,0%,65,2018 Fall
KINE 199,AGNOR D,4,100%,0%,65,2019 Fall
KINE 199,AGNOR D,4,100%,0%,65,2020 Fall
KINE 199,SPORTSMAN-DARNELL G,4,100%,0%,65,2017 Spring
KINE 199,AGNOR D,4,100%,0%,65,2018 Spring
KINE 223,METZGER C,3.678,79%,18%,65,2018 Spring
KINE 199,SLAGEL K,4,100%,0%,66,2017 Fall
KINE 199,AGNOR D,4,100%,0%,66,2018 Fall
KINE 199,SPORTSMAN-DARNELL G,3.714,71%,29%,66,2019 Fall
KINE 199,AGNOR D,3.8,100%,0%,66,2017 Spring
KINE 199,SLAGEL K,3.846,85%,15%,66,2018 Spring
KINE 199,JOHNSON A,4,100%,0%,66,2020 Spring
KINE 199,SPORTSMAN-DARNELL G,4,100%,0%,66,2017 Summer
KINE 223,ALVAREZ A,3.4,67%,23%,66,2017 Spring
KINE 223,METZGER C,3.551,66%,24%,66,2018 Spring
KINE 199,SLAGEL K,4,100%,0%,67,2019 Fall
KINE 199,SLAGEL K,3.8,80%,20%,67,2020 Fall
KINE 199,AGNOR D,4,100%,0%,67,2017 Spring
KINE 199,SPORTSMAN-DARNELL G,3.444,88%,12%,67,2018 Spring
KINE 199,AGNOR D,4,100%,0%,67,2020 Spring
KINE 223,POOLEY-DETWILER A,3.733,77%,20%,67,2017 Spring
KINE 199,AGNOR D,4,100%,0%,68,2017 Fall
KINE 199,SPORTSMAN-DARNELL G,4,100%,0%,68,2019 Fall
KINE 199,AGNOR D,3.555,100%,0%,68,2020 Fall
KINE 199,SLAGEL K,4,100%,0%,68,2020 Spring
KINE 223,HANIK M,3.473,79%,11%,68,2017 Spring
KINE 199,AGNOR D,4,100%,0%,69,2017 Fall
KINE 223,HANIK M,3.909,91%,9%,69,2018 Spring
KINE 199,ISENHART M,3.533,93%,0%,70,2017 Fall
KINE 199,AGNOR D,3.941,94%,6%,70,2020 Spring
KINE 223,WRIGHT M,3.777,81%,15%,70,2017 Fall
KINE 223,TYSON L,3.7,80%,10%,70,2018 Fall
KINE 223,SAFDARI S,3.433,67%,23%,70,2018 Spring
KINE 223,KUPPERSMITH N,3.7,83%,3%,70,2020 Spring
KINE 199,SPORTSMAN-DARNELL G,4,100%,0%,71,2017 Fall
KINE 199,SLAGEL K,3.875,88%,12%,71,2017 Spring
KINE 223,TYSON L,3.8,85%,10%,71,2017 Fall
KINE 223,TYSON L,3.47,53%,41%,71,2018 Fall
KINE 199,SLAGEL K,4,100%,0%,72,2017 Spring
KINE 223,TYSON L,3.428,64%,29%,72,2017 Fall
KINE 223,CHAPMAN D,3.774,84%,10%,74,2017 Fall
KINE 223,WOODARD D,3.451,68%,23%,74,2018 Fall
KINE 223,WOODARD D,3.037,52%,26%,74,2019 Fall
KINE 223,WOODARD D,3.409,64%,23%,74,2020 Fall
KINE 223,SPORTSMAN-DARNELL G,3.689,83%,10%,77,2017 Fall
KINE 223,ISENHART M,3.709,74%,23%,77,2018 Fall
KINE 223,SPORTSMAN-DARNELL G,3.535,68%,21%,77,2019 Fall
KINE 223,SPORTSMAN-DARNELL G,3.625,75%,21%,77,2020 Fall
KINE 199,ISENHART M,3.888,89%,11%,78,2017 Spring
KINE 223,WOLFE J,3.5,56%,41%,78,2017 Fall
KINE 223,WOLFE J,3.461,58%,31%,78,2018 Fall
KINE 223,SCHRADER K,3,40%,35%,78,2019 Fall
KINE 223,SCHRADER K,3.041,46%,33%,78,2020 Fall
KINE 223,WOLFE J,3.181,27%,64%,79,2017 Fall
KINE 223,WOLFE J,3.625,62%,38%,79,2018 Fall
KINE 223,WOLFE J,3.366,47%,47%,79,2019 Fall
KINE 223,HANIK M,3.782,87%,4%,79,2020 Fall
KINE 199,THORNTON M,3.75,75%,25%,81,2017 Fall
KINE 199,DIXON S,4,100%,0%,81,2018 Fall
KINE 199,DIXON S,3.4,89%,0%,81,2017 Spring
KINE 199,DIXON S,4,100%,0%,81,2018 Spring
KINE 223,ALVAREZ A,3.416,62%,21%,81,2018 Fall
KINE 223,ALVAREZ A,3.434,57%,30%,81,2019 Fall
KINE 223,ALVAREZ A,3.238,57%,29%,81,2020 Fall
KINE 199,MARCUM T,4,100%,0%,82,2018 Fall
KINE 199,DIXON S,4,100%,0%,82,2019 Fall
KINE 199,THORNTON M,3.333,75%,25%,82,2017 Spring
KINE 199,THORNTON M,4,100%,0%,82,2018 Spring
KINE 199,HANIK M,3.695,91%,5%,83,2017 Fall
KINE 199,HANIK M,3.636,100%,0%,83,2018 Fall
KINE 199,DIXON S,4,100%,0%,83,2019 Fall
KINE 199,HANIK M,3.9,90%,10%,83,2017 Spring
KINE 199,HANIK M,3.681,90%,5%,83,2018 Spring
KINE 199,DIXON S,4,100%,0%,83,2020 Spring
KINE 199,THORNTON M,2.75,71%,0%,84,2017 Fall
KINE 199,MARCUM T,4,100%,0%,84,2017 Spring
KINE 199,MARCUM T,4,100%,0%,84,2018 Spring
KINE 223,DIXON S,3.434,57%,30%,84,2020 Fall
KINE 199,MARCUM T,4,100%,0%,85,2019 Fall
KINE 223,WOLFE J,2.942,31%,40%,85,2017 Fall
KINE 223,DIXON S,3.75,75%,25%,85,2018 Fall
KINE 223,DIXON S,3.6,69%,23%,85,2019 Fall
KINE 223,DIXON S,3.318,55%,32%,85,2020 Fall
KINE 199,HANIK M,3.733,100%,0%,86,2017 Fall
KINE 223,SCHRADER K,3.228,31%,63%,86,2018 Fall
KINE 223,SCHRADER K,2.914,23%,54%,86,2019 Fall
KINE 223,SCHRADER K,3.454,50%,45%,86,2020 Fall
KINE 199,HANIK M,4,100%,0%,87,2017 Fall
KINE 199,HANIK M,3.7,80%,10%,87,2018 Fall
KINE 199,THORNTON M,4,100%,0%,87,2017 Spring
KINE 199,THORNTON M,4,100%,0%,87,2018 Spring
KINE 199,THORNTON M,4,100%,0%,87,2020 Spring
KINE 199,THORNTON M,3.933,93%,7%,88,2018 Fall
KINE 199,THORNTON M,3.8,80%,20%,88,2020 Fall
KINE 199,HANIK M,3.181,89%,11%,88,2017 Spring
KINE 199,HANIK M,3.846,85%,15%,88,2018 Spring
KINE 199,HANIK M,3.555,100%,0%,88,2020 Spring
KINE 199,MARCUM T,4,100%,0%,89,2017 Fall
KINE 199,MARCUM T,4,100%,0%,89,2018 Fall
KINE 199,HANIK M,4,100%,0%,89,2019 Fall
KINE 199,HANIK M,3,60%,40%,89,2020 Fall
KINE 199,MARCUM T,3.428,100%,0%,89,2017 Spring
KINE 199,MARCUM T,3.428,100%,0%,89,2018 Spring
KINE 223,ISENHART M,3.275,50%,39%,89,2017 Fall
KINE 223,SAFDARI S,3.133,60%,13%,89,2018 Fall
KINE 223,ISENHART M,3.687,72%,25%,89,2019 Fall
KINE 199,MARCUM T,4,100%,0%,90,2019 Fall
KINE 223,LOCKLEAR A,3.333,50%,37%,90,2017 Fall
KINE 223,LOCKLEAR A,3.531,69%,19%,90,2018 Fall
KINE 223,LOCKLEAR A,3.266,43%,40%,90,2019 Fall
KINE 223,WILLINGHAM K,3.086,48%,26%,90,2020 Fall
KINE 223,WAITE L,3.535,75%,11%,91,2017 Fall
KINE 223,WILLINGHAM K,3.843,88%,9%,91,2018 Fall
KINE 223,WILLINGHAM K,3.906,91%,9%,91,2019 Fall
KINE 223,WILLINGHAM K,3.375,71%,8%,91,2020 Fall
KINE 199,SCHAKEL D,3.857,86%,14%,92,2017 Spring
KINE 199,SCHAKEL D,3.285,83%,17%,92,2018 Spring
KINE 199,SCHAKEL D,3.409,68%,5%,92,2020 Spring
KINE 223,WILLINGHAM K,3.931,93%,7%,92,2017 Fall
KINE 223,SAFDARI S,2.966,40%,33%,92,2018 Fall
KINE 223,WILLINGHAM K,3.903,94%,3%,92,2019 Fall
KINE 223,POOLEY-DETWILER A,3.677,71%,26%,93,2017 Fall
KINE 223,SAFDARI S,3.433,63%,20%,93,2018 Fall
KINE 223,KUPPERSMITH N,3.633,80%,13%,93,2019 Fall
KINE 223,ISENHART M,3.652,83%,9%,93,2020 Fall
KINE 199,WENZEL T,4,100%,0%,94,2017 Fall
KINE 199,SCHAKEL D,3.714,100%,0%,94,2017 Spring
KINE 199,SCHAKEL D,3.428,100%,0%,94,2018 Spring
KINE 199,SCHAKEL D,3.666,83%,0%,94,2020 Spring
KINE 223,ALVAREZ A,3.814,81%,19%,94,2017 Fall
KINE 199,HERNANDEZ S,3.428,100%,0%,95,2017 Fall
KINE 199,WENZEL T,3.428,100%,0%,95,2018 Fall
KINE 199,SIMMONS K,4,100%,0%,95,2020 Fall
KINE 199,HERNANDEZ S,4,100%,0%,96,2017 Fall
KINE 199,SCHAKEL D,3.555,100%,0%,96,2017 Spring
KINE 199,SCHAKEL D,4,100%,0%,96,2018 Spring
KINE 199,SCHAKEL D,3.785,89%,0%,96,2020 Spring
KINE 223,KUPPERSMITH N,3.857,90%,5%,96,2020 Fall
KINE 199,SCHAKEL D,4,100%,0%,98,2017 Spring
KINE 199,SCHAKEL D,3.687,84%,6%,98,2020 Spring
KINE 223,KUPPERSMITH N,3.695,83%,9%,98,2020 Fall
ACCT 209,HEAD M,2.977,22%,53%,100,2017 Summer
ACCT 209,HEAD M,3.085,32%,46%,100,2018 Summer
ACCT 229,LARKIN R,2.91,39%,30%,100,2017 Summer
ACCT 229,HEAD M,2.4,10%,20%,100,2018 Summer
ACCT 229,ARNOSKY C,2.266,17%,27%,100,2019 Summer
ACCT 229,ARNOSKY C,2.483,27%,28%,100,2020 Summer
ACCT 321,ROACH K,4,100%,0%,100,2017 Summer
ACCT 321,ROACH K,4,100%,0%,100,2018 Summer
ACCT 321,ROACH K,4,100%,0%,100,2019 Summer
ACCT 321,MCELROY T,4,100%,0%,100,2020 Summer
ACCT 327,BLASOR T,2.66,20%,36%,100,2017 Summer
ACCT 327,BLASOR T,2.731,30%,33%,100,2018 Summer
ACCT 327,BLASOR T,2.756,30%,30%,100,2019 Summer
ACCT 403,DEER S,3.846,85%,15%,100,2017 Summer
ACCT 403,DEER S,3.5,50%,50%,100,2018 Summer
ACCT 403,FARMER K,3.6,60%,40%,100,2019 Summer
ACCT 403,FARMER K,3.888,89%,11%,100,2020 Summer
ACCT 405,LARKIN R,3.506,55%,41%,100,2017 Summer
ACCT 405,TICHENOR N,2.953,23%,50%,100,2018 Summer
ACCT 405,LARKIN R,3.244,36%,58%,100,2019 Summer
ACCT 405,LARKIN R,3.428,43%,57%,100,2020 Summer
ACCT 427,BLASOR T,3.175,30%,58%,100,2017 Summer
ACCT 427,BLASOR T,3.155,29%,57%,100,2018 Summer
ACCT 427,BLASOR T,3.319,38%,55%,100,2019 Summer
ACCT 427,BLASOR T,3.352,51%,37%,100,2020 Summer
ACCT 445,NAFSTAD A,4,100%,0%,100,2017 Summer
ACCT 603,DEER S,3.857,86%,14%,100,2017 Summer
ACCT 603,DEER S,3.888,89%,11%,100,2018 Summer
ACCT 603,FARMER K,3.947,95%,5%,100,2019 Summer
ACCT 603,FARMER K,3.914,91%,9%,100,2020 Summer
ACCT 640,FOSTER C,3.368,58%,21%,100,2017 Summer
AGCJ 409,ZENT R,4,100%,0%,100,2017 Summer
AGCJ 409,ZENT R,4,100%,0%,100,2018 Summer
AGCJ 409,ZENT R,3.909,91%,9%,100,2019 Summer
AGCJ 489,RUTHERFORD T,4,100%,0%,100,2017 Summer
AGEC 325,SPRINGFIELD H,2.375,12%,38%,100,2019 Summer
AGEC 325,SPRINGFIELD H,2.846,19%,54%,100,2020 Summer
AGEC 340,LEE K,3.551,62%,31%,100,2020 Summer
AGSC 489,HANCOCK J,3.833,83%,17%,100,2018 Summer
AGSC 489,HANCOCK J,4,100%,0%,100,2019 Summer
ALED 344,WALTER G,3.769,77%,23%,100,2019 Summer
ALED 424,WALTER G,3.764,76%,24%,100,2018 Summer
ALED 426,BENSON J,3.571,57%,43%,100,2019 Summer
ALED 441,DEWALD S,4,100%,0%,100,2018 Summer
ANSC 107,FRENZEL L,3.746,78%,19%,100,2017 Summer
ANSC 107,FRENZEL L,3.731,82%,12%,100,2018 Summer
ANSC 107,FRENZEL L,3.25,49%,38%,100,2019 Summer
ANSC 318,CARSTENS G,2.947,26%,42%,100,2017 Summer
ANSC 318,CARSTENS G,3.285,39%,50%,100,2018 Summer
ANSC 318,CARSTENS G,3.076,31%,46%,100,2019 Summer
ANSC 318,CARSTENS G,2.812,25%,31%,100,2020 Summer
ANSC 406,HERRING A,3.571,71%,21%,100,2017 Summer
ANSC 406,HERRING A,3.8,80%,20%,100,2018 Summer
ANSC 657,GEHRING K,4,100%,0%,100,2017 Summer
ANTH 324,DEL CIAMPO M,3,31%,50%,100,2017 Summer
ANTH 324,DEL CIAMPO M,3.619,81%,5%,100,2018 Summer
ANTH 324,DEL CIAMPO M,3.428,50%,43%,100,2019 Summer
ARCH 249,CAFFEY S,3.633,77%,17%,100,2017 Summer
ARCH 249,CAFFEY S,3.931,93%,7%,100,2018 Summer
ARCH 331,NICHOLS A,2.705,24%,35%,100,2017 Summer
ARCH 331,NICHOLS A,1.5,0%,10%,100,2018 Summer
ARCH 331,NICHOLS A,2.166,11%,28%,100,2019 Summer
ARCH 331,NICHOLS A,2.666,11%,50%,100,2020 Summer
ARTS 103,GALANTER P,3.428,57%,29%,100,2017 Summer
ARTS 103,GALANTER P,3.555,56%,44%,100,2018 Summer
ARTS 104,HONEYCUTT A,3.3,60%,30%,100,2018 Summer
ARTS 111,DAVISON R,3.062,25%,56%,100,2017 Summer
ARTS 111,REID R,4,100%,0%,100,2018 Summer
ARTS 212,WOODFIN S,3.818,82%,18%,100,2017 Summer
ARTS 303,HONEYCUTT A,3.666,67%,33%,100,2017 Summer
ARTS 303,HONEYCUTT A,3.636,73%,18%,100,2020 Summer
ARTS 305,MADRID N,3.923,92%,8%,100,2017 Summer
ARTS 305,KOUSTOV D,3.444,44%,56%,100,2018 Summer
ARTS 305,DAVISON R,3.571,57%,43%,100,2019 Summer
ARTS 325,REID R,4,100%,0%,100,2017 Summer
ASTR 101,KRISCIUNAS K,2.689,24%,31%,100,2017 Summer
ASTR 101,KRISCIUNAS K,3.636,64%,36%,100,2018 Summer
ASTR 101,KRISCIUNAS K,2.928,36%,36%,100,2019 Summer
ASTR 101,KRISCIUNAS K,3.352,53%,33%,100,2020 Summer
ASTR 102,COHN J,4,100%,0%,100,2017 Summer
ATMO 629,NORTH J,4,100%,0%,100,2017 Summer
ATMO 629,NORTH J,4,100%,0%,100,2018 Summer
ATTR 689,KREIDER R,4,100%,0%,100,2020 Summer
BIOL 111,ERICKSON J,3.142,36%,43%,100,2018 Summer
BIOL 111,HAWKINS A,3.608,70%,22%,100,2019 Summer
BIOL 111,HAWKINS A,3.071,50%,18%,100,2020 Summer
BIOL 213,LOCKLESS S,2.428,32%,18%,100,2018 Summer
BIOL 213,ERICKSON J,2.958,42%,29%,100,2019 Summer
BIOL 213,ERICKSON J,3.155,31%,53%,100,2020 Summer
BMEN 253,MACHEK J,4,100%,0%,100,2020 Summer
BMEN 353,MACHEK J,4,100%,0%,100,2020 Summer
CEHD 603,GOODSON P,4,100%,0%,100,2018 Summer
CEHD 603,GOODSON P,4,100%,0%,100,2019 Summer
CHEN 464,JEONG H,3.222,42%,39%,100,2017 Summer
CHEN 464,JEONG H,3.09,32%,45%,100,2018 Summer
COMM 203,ADAMS T,3.818,82%,18%,100,2019 Summer
COMM 203,ADUEN RAMIREZ M,3.75,75%,25%,100,2020 Summer
COMM 205,TARVIN D,3.208,33%,54%,100,2019 Summer
COMM 205,GUAJARDO J,3.6,75%,20%,100,2020 Summer
COMM 215,ROWE S,3.47,47%,53%,100,2017 Summer
COMM 215,ROWE S,3.687,69%,31%,100,2018 Summer
COMM 215,BURTON T,3.708,75%,21%,100,2020 Summer
COMM 230,LOPEZ J,4,100%,0%,100,2019 Summer
COMM 230,GUAJARDO J,4,100%,0%,100,2020 Summer
COSC 275,BOLDT G,3,20%,60%,100,2017 Summer
COSC 275,PALMER R,3.636,64%,36%,100,2018 Summer
COSC 275,PALMER R,3.461,54%,38%,100,2019 Summer
COSC 275,PALMER R,2.25,12%,31%,100,2020 Summer
COSC 321,CHOI K,2.696,33%,21%,100,2017 Summer
COSC 325,CHOUDHURY I,3.6,64%,32%,100,2017 Summer
COSC 353,MARRARO A,2.608,0%,61%,100,2017 Summer
COSC 353,MARRARO A,2.4,3%,37%,100,2018 Summer
COSC 353,SIMMS L,2.657,3%,60%,100,2019 Summer
COSC 353,SIMMS L,3.235,29%,65%,100,2020 Summer
COSC 364,MCGOWAN A,3.9,90%,10%,100,2017 Summer
COSC 364,MCGOWAN A,3.684,68%,32%,100,2018 Summer
COSC 364,MCGOWAN A,3.821,89%,7%,100,2019 Summer
COSC 364,MCGOWAN A,3.766,77%,23%,100,2020 Summer
COSC 381,EUSTACE G,3.16,28%,60%,100,2017 Summer
COSC 381,EUSTACE G,3,31%,38%,100,2018 Summer
COSC 381,GUERRA SANTOS H,4,100%,0%,100,2019 Summer
COSC 381,GUERRA SANTOS H,4,100%,0%,100,2020 Summer
COSC 421,OSTADALIMAKHMALBAF,3.3,35%,60%,100,2018 Summer
COSC 421,DUDLEY D,3.32,44%,44%,100,2019 Summer
COSC 421,DUDLEY D,3.368,47%,42%,100,2020 Summer
COSC 464,MCGOWAN A,3.655,66%,34%,100,2017 Summer
COSC 464,MCGOWAN A,3.272,36%,58%,100,2018 Summer
COSC 464,MCGOWAN A,3.558,68%,24%,100,2019 Summer
COSC 464,MCGOWAN A,3.9,90%,10%,100,2020 Summer
COSC 475,RYOO B,2.677,15%,37%,100,2017 Summer
COSC 475,BOLDT G,2.85,20%,50%,100,2018 Summer
COSC 475,BOLDT G,2.857,14%,57%,100,2019 Summer
COSC 475,MCGINN L,2.678,7%,54%,100,2020 Summer
COSC 477,FICKEL L,3,26%,49%,100,2017 Summer
COSC 477,FICKEL L,2.94,34%,36%,100,2018 Summer
COSC 477,FICKEL L,3.219,44%,34%,100,2019 Summer
COSC 477,FICKEL L,2.581,5%,53%,100,2020 Summer
CPSY 676,FOURNIER C,4,100%,0%,100,2018 Summer
CSCE 313,STOLERU R,2.863,32%,36%,100,2017 Summer
CSCE 314,DUTTA A,3.238,52%,29%,100,2017 Summer
CSCE 314,DUTTA A,3.093,41%,38%,100,2018 Summer
CSCE 315,DAUGHERITY W,3.916,92%,8%,100,2017 Summer
CSCE 420,DAUGHERITY W,2.8,44%,24%,100,2019 Summer
CSCE 435,SARIN V,2.842,26%,42%,100,2017 Summer
CSCE 435,SARIN V,3.478,65%,17%,100,2018 Summer
CSCE 435,SARIN V,3.629,78%,15%,100,2019 Summer
CVEN 403,GHARAIBEH N,3.812,81%,19%,100,2017 Summer
CVEN 403,GHARAIBEH N,4,100%,0%,100,2019 Summer
ECEN 303,LIU T,3.291,42%,46%,100,2019 Summer
ECEN 322,MICHALSKI K,2.826,17%,48%,100,2019 Summer
ECON 202,SHAFIEZADEH,3.158,49%,26%,100,2017 Summer
ECON 202,TAJALI H,2.879,31%,33%,100,2018 Summer
ECON 202,LI S,3.107,52%,23%,100,2019 Summer
ECON 202,TIAN S,3.232,43%,42%,100,2020 Summer
ECON 323,MCNAMARA T,2.671,22%,33%,100,2019 Summer
ECON 323,PRITCHARD D,3.059,32%,44%,100,2020 Summer
ECON 440,KASSAS B,2.727,25%,35%,100,2017 Summer
ECON 440,ALSTON M,3.557,62%,33%,100,2018 Summer
ECON 459,BESTENBOSTEL A,3,31%,48%,100,2019 Summer
ECON 459,TANGVATCHARAPONG M,2.74,24%,42%,100,2020 Summer
ECON 465,PAKHOTINA N,2.934,24%,48%,100,2020 Summer
EDAD 610,MUSOBA G,4,100%,0%,100,2017 Summer
EDAD 669,BAILEY K,4,100%,0%,100,2017 Summer
EDAD 669,BAILEY K,4,100%,0%,100,2018 Summer
EDAD 669,BAILEY K,4,100%,0%,100,2019 Summer
EDCI 611,HAMMER J,3.967,97%,3%,100,2017 Summer
EDCI 611,HAMMER J,4,100%,0%,100,2018 Summer
EDCI 611,HAMMER J,4,100%,0%,100,2019 Summer
EDCI 611,NESHYBA M,3.846,85%,15%,100,2020 Summer
EHRD 289,PONJUAN L,3.666,67%,33%,100,2017 Summer
EHRD 289,PONJUAN L,3.142,24%,67%,100,2018 Summer
EHRD 481,FOWLER R,3.961,96%,4%,100,2017 Summer
EHRD 481,FOWLER R,3.842,89%,5%,100,2019 Summer
EHRD 689,BEYERLEIN M,4,100%,0%,100,2019 Summer
ENDS 105,ROGERS J,3.5,50%,50%,100,2017 Summer
ENDS 105,ROGERS J,3.133,33%,47%,100,2018 Summer
ENDS 105,ROGERS J,3.111,33%,56%,100,2019 Summer
ENDS 105,ROGERS J,3.166,33%,50%,100,2020 Summer
ENDS 115,LABIB R,4,100%,0%,100,2017 Summer
ENDS 115,BORGES GONZALEZ A,3.466,53%,40%,100,2018 Summer
ENDS 115,BORGES GONZALEZ A,3.222,44%,44%,100,2019 Summer
ENDS 115,BORGES GONZALEZ A,3,30%,40%,100,2020 Summer
ENGL 212,OZMENT K,2.933,27%,50%,100,2017 Summer
ENGL 235,COOPER R,3.583,75%,8%,100,2017 Summer
ENGL 235,WHITE L,3.833,83%,17%,100,2018 Summer
ENGL 251,ELLIS L,3.285,57%,29%,100,2017 Summer
ENGL 251,BYABARTTA D,3.833,83%,17%,100,2018 Summer
ENGL 251,SIMMS M,2.5,33%,17%,100,2020 Summer
ENGL 305,ROZIER J,3.416,56%,33%,100,2018 Summer
ENGL 305,ROZIER J,3.655,76%,14%,100,2019 Summer
ENGL 305,WHITE L,3.452,52%,40%,100,2020 Summer
ENGL 330,BACA M,3.56,72%,20%,100,2019 Summer
ENGL 331,GONZENBACH S,3.705,76%,18%,100,2020 Summer
ENGL 333,ROGERS J,3.476,71%,14%,100,2020 Summer
ENGL 334,VASILAKIS A,3.452,62%,26%,100,2017 Summer
ENGL 334,VASILAKIS A,3.514,71%,9%,100,2018 Summer
ENGL 334,VASILAKIS A,3.454,64%,24%,100,2019 Summer
ENGL 334,VASILAKIS A,3.421,58%,34%,100,2020 Summer
ENGL 352,CLOUGH K,3.324,51%,32%,100,2017 Summer
ENGL 360,SANDLIN L,3.093,41%,41%,100,2018 Summer
ENGL 374,AHN H,3.7,77%,17%,100,2018 Summer
ENGL 374,AHN H,3.666,74%,19%,100,2019 Summer
ENGL 374,LEE S,3.555,70%,19%,100,2020 Summer
ENGR 689,MORENO M,3.705,88%,6%,100,2018 Summer
EPSY 431,RAMOS GARCIMARTIN H,4,100%,0%,100,2020 Summer
EPSY 625,YOON M,3.437,44%,56%,100,2020 Summer
EPSY 647,RIDLEY C,4,100%,0%,100,2017 Summer
EPSY 647,RIDLEY C,4,100%,0%,100,2018 Summer
EPSY 647,RIDLEY C,4,100%,0%,100,2019 Summer
EPSY 647,RIDLEY C,4,100%,0%,100,2020 Summer
EPSY 651,KWOK O,4,100%,0%,100,2020 Summer
ESET 269,PORTER L,3.388,50%,39%,100,2020 Summer
ESET 300,WALLACE J,3.44,52%,40%,100,2020 Summer
ESET 319,AUCOIN B,3.625,81%,12%,100,2020 Summer
ESSM 440,KNIGHT R,3.428,43%,57%,100,2017 Summer
ESSM 440,KNIGHT R,3.777,78%,22%,100,2018 Summer
ESSM 440,KNIGHT R,3.333,56%,22%,100,2019 Summer
ESSM 628,KNIGHT R,3.714,86%,0%,100,2017 Summer
FILM 251,ELLIS L,3.333,67%,20%,100,2017 Summer
FILM 251,BYABARTTA D,3.913,91%,9%,100,2018 Summer
FILM 251,SIMMS M,3.547,67%,26%,100,2020 Summer
FINC 341,MARTINDALE L,3.475,62%,27%,100,2019 Summer
FINC 341,OKOROMADU A,3.524,57%,38%,100,2020 Summer
FINC 351,DYE R,2.722,11%,67%,100,2020 Summer
FINC 361,MOHSENI M,3.08,40%,32%,100,2020 Summer
FINC 371,PETERSON J,3.434,48%,48%,100,2020 Summer
FINC 445,OKOROMADU A,3.916,92%,8%,100,2020 Summer
FINC 629,DYE R,3.553,57%,40%,100,2017 Summer
GENE 310,MAGILL C,2.6,20%,36%,100,2017 Summer
GENE 310,MAGILL C,2.857,24%,43%,100,2018 Summer
GENE 310,MAGILL C,2.44,24%,12%,100,2019 Summer
GENE 310,MAGILL C,2.75,18%,43%,100,2020 Summer
GEOG 450,PROUT E,3.705,76%,18%,100,2017 Summer
GEOG 450,PROUT E,3.4,60%,33%,100,2018 Summer
GEOG 450,PROUT E,3.222,50%,33%,100,2019 Summer
HIST 101,HUDSON D,2.571,21%,29%,100,2018 Summer
HIST 102,HUDSON D,2.8,20%,44%,100,2017 Summer
HIST 102,HUDSON D,3.647,71%,24%,100,2019 Summer
HIST 103,EMRE S,3.909,91%,9%,100,2020 Summer
HIST 105,BROOKS C,3,20%,59%,100,2017 Summer
HIST 105,GUNTER R,2.721,30%,38%,100,2018 Summer
HIST 105,BROOKS C,2.745,19%,44%,100,2019 Summer
HIST 105,BROOKS C,3.196,37%,48%,100,2020 Summer
HIST 214,HUDSON D,3.029,21%,62%,100,2020 Summer
HIST 406,SCHLOSS R,3.097,27%,56%,100,2017 Summer
HIST 406,SCHLOSS R,2.885,26%,37%,100,2018 Summer
HIST 439,HUDSON D,3.033,27%,50%,100,2017 Summer
HLTH 216,VENABLE L,3.846,85%,15%,100,2019 Summer
HLTH 415,MCNEILL E,3.9,90%,10%,100,2017 Summer
HLTH 415,MCNEILL E,4,100%,0%,100,2019 Summer
HLTH 445,RAHN R,4,100%,0%,100,2017 Summer
HLTH 445,HANIK B,4,100%,0%,100,2019 Summer
HLTH 489,TISONE C,4,100%,0%,100,2017 Summer
HLTH 489,TISONE C,4,100%,0%,100,2018 Summer
